抓取日期,發行機構代碼,發行機構名稱,債券名稱,掛牌日期,發行資料
2026-09-04,2436,偉詮電子股份有限公司,偉詮電子股份有限公司國內第一次無擔保轉換公司債,112/09/11,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=24361&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2436&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1526,日馳企業股份有限公司,日馳企業股份有限公司國內第一次無擔保轉換公司債,112/09/19,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=15261&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1526&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2906,高林實業股份有限公司,高林實業股份有限公司國內第一次無擔保轉換公司債,112/09/20,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=29061&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2906&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4564,元翎精密工業股份有限公司,元翎精密工業股份有限公司國內第一次無擔保轉換公司債,112/09/26,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=45641&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4564&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3708,上緯國際投資控股股份有限公司,上緯國際投資控股股份有限公司國內第三次有擔保轉換公司債,110/09/27,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=37083&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3708&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8473,山林水環境工程股份有限公司,山林水環境工程股份有限公司國內第二次無擔保轉換公司債,110/09/28,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84732&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8473&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3708,上緯國際投資控股股份有限公司,上緯國際投資控股股份有限公司國內第四次無擔保轉換公司債,110/09/28,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=37084&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3708&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6873,泓德能源科技股份有限公司,泓德能源科技股份有限公司國內第一次無擔保轉換公司債,112/09/28,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=68731&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6873&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5209,新鼎系統股份有限公司,新鼎系統股份有限公司國內第一次無擔保轉換公司債,112/10/06,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=52091&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5209&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3680,家登精密工業股份有限公司,家登精密工業股份有限公司國內第四次無擔保轉換公司債,112/10/18,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=36804&bond_kind=5&bond_subn=%24M00000002&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3680&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8442,威宏控股股份有限公司,威宏控股股份有限公司中華民國境內第二次有擔保轉換公司債,112/10/19,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84422&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8442&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6552,易華電子股份有限公司,易華電子股份有限公司國內第一次有擔保轉換公司債,110/10/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=65521&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6552&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6585,鼎基先進材料股份有限公司,鼎基先進材料股份有限公司國內第一次有擔保轉換公司債,112/10/26,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=65851&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6585&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6585,鼎基先進材料股份有限公司,鼎基先進材料股份有限公司國內第二次無擔保轉換公司債,112/10/27,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=65852&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6585&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4739,康普材料科技股份有限公司,康普材料科技股份有限公司國內第三次有擔保轉換公司債,110/10/28,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=47393&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4739&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3357,西北臺慶科技股份有限公司,西北臺慶科技股份有限公司國內第一次無擔保轉換公司債,112/10/31,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=33571&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3357&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5306,桂盟國際股份有限公司,桂盟國際股份有限公司國內第四次有擔保轉換公司債,112/11/08,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=53064&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5306&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4566,時碩工業股份有限公司,時碩工業股份有限公司國內第三次無擔保轉換公司債,112/11/27,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=45663&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4566&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6126,信音企業股份有限公司,信音企業股份有限公司國內第三次無擔保轉換公司債,112/11/30,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=61263&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6126&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6284,佳邦科技股份有限公司,佳邦科技股份有限公司國內第三次無擔保轉換公司債,112/12/14,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=62843&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6284&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3522,御嵿國際股份有限公司,御嵿國際股份有限公司國內第一次有擔保轉換公司債,112/12/18,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=35221&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3522&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8488,吉源控股股份有限公司,吉源控股股份有限公司中華民國境內第一次有擔保轉換公司債,112/12/19,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84881&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8488&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1909,榮成紙業股份有限公司,榮成紙業股份有限公司國內第二次無擔保轉換公司債,110/12/20,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=19094&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1909&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3305,昇貿科技股份有限公司,昇貿科技股份有限公司國內第五次無擔保轉換公司債,112/12/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=33055&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3305&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3548,兆利科技工業股份有限公司,兆利科技工業股份有限公司國內第二次無擔保轉換公司債,113/01/08,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=35482&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3548&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8104,錸寶科技股份有限公司,錸寶科技股份有限公司國內第二次無擔保轉換公司債,111/01/11,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=81042&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8104&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3479,安勤科技股份有限公司,安勤科技股份有限公司國內第三次無擔保轉換公司債,113/01/22,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=34793&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3479&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3416,融程電訊股份有限公司,融程電訊股份有限公司國內第三次無擔保轉換公司債,113/01/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=34163&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3416&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2476,鉅祥企業股份有限公司,鉅祥企業股份有限公司國內第二次無擔保轉換公司債,113/01/26,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=24762&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2476&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2732,六角國際事業股份有限公司,六角國際事業股份有限公司國內第三次無擔保轉換公司債,113/01/26,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=27323&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2732&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3526,凡甲科技股份有限公司,凡甲科技股份有限公司國內第五次無擔保轉換公司債,111/02/14,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=35265&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3526&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5263,智崴資訊科技股份有限公司,智崴資訊科技股份有限公司國內第五次有擔保轉換公司債,113/03/04,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=52635&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5263&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5321,美而快國際股份有限公司,美而快國際股份有限公司國內第一次無擔保轉換公司債,113/03/04,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=53211&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5321&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3689,湧德電子股份有限公司,湧德電子股份有限公司國內第四次無擔保轉換公司債,113/03/05,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=36894&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3689&monyr_reg=202609&pg=&step=0&tg=
2026-09-04,5457,宣德科技股份有限公司,宣德科技股份有限公司國內第三次無擔保轉換公司債,113/03/06,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=54573&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5457&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6184,大豐有線電視股份有限公司,大豐有線電視股份有限公司國內第三次無擔保轉換公司債,113/03/06,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=61843&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6184&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6150,撼訊科技股份有限公司,撼訊科技股份有限公司國內第六次無擔保轉換公司債,113/03/07,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=61506&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6150&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8092,建暐精密科技股份有限公司,建暐精密科技股份有限公司國內第四次有擔保轉換公司債,113/03/11,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=80924&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8092&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3207,耀勝電子股份有限公司,耀勝電子股份有限公司國內第一次無擔保轉換公司債,113/03/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=32071&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3207&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3122,笙泉科技股份有限公司,笙泉科技股份有限公司國內第二次無擔保轉換公司債,113/05/03,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=31222&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3122&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3141,晶宏半導體股份有限公司,晶宏半導體股份有限公司國內第三次無擔保轉換公司債,113/05/20,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=31413&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3141&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3483,力致科技股份有限公司,力致科技股份有限公司國內第四次無擔保轉換公司債,113/05/22,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=34834&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3483&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8433,弘帆股份有限公司,弘帆股份有限公司國內第二次無擔保轉換公司債,113/05/24,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84332&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8433&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6117,迎廣科技股份有限公司,迎廣科技股份有限公司國內第一次無擔保轉換公司債,113/05/27,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=61171&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6117&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8433,弘帆股份有限公司,弘帆股份有限公司國內第三次無擔保轉換公司債,113/05/27,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84333&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8433&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6840,東研信超股份有限公司,東研信超股份有限公司國內第一次無擔保轉換公司債,113/05/27,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=68401&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6840&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8467,波力環球企業股份有限公司,波力環球企業股份有限公司中華民國境內第二次有擔保轉換公司債,113/05/30,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84672&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8467&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2756,聯發國際餐飲事業股份有限公司,聯發國際餐飲事業股份有限公司國內第一次無擔保轉換公司債,113/05/30,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=27561&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2756&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8467,波力環球企業股份有限公司,波力環球企業股份有限公司中華民國境內第三次無擔保轉換公司債,113/05/31,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84673&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8467&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3033,威健實業股份有限公司,威健實業股份有限公司國內第六次無擔保轉換公司債,111/06/01,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=30336&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3033&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6546,正基科技股份有限公司,正基科技股份有限公司國內第一次無擔保轉換公司債,113/06/05,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=65461&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6546&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6125,廣運機械工程股份有限公司,廣運機械工程股份有限公司國內第五次無擔保轉換公司債,113/06/21,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=61255&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6125&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6753,龍德造船工業股份有限公司,龍德造船工業股份有限公司國內第一次無擔保轉換公司債,113/06/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=67531&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6753&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6243,迅杰科技股份有限公司,迅杰科技股份有限公司國內第三次無擔保轉換公司債,113/06/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=62433&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6243&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3312,弘憶國際股份有限公司,弘憶國際股份有限公司國內第一次無擔保轉換公司債,113/06/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=33121&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3312&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6509,聚和國際股份有限公司,聚和國際股份有限公司國內第六次無擔保轉換公司債,113/07/03,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=65096&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6509&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2439,美律實業股份有限公司,美律實業股份有限公司國內第四次無擔保轉換公司債,113/07/10,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=24394&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2439&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4190,佐登妮絲集團股份有限公司,佐登妮絲集團股份有限公司中華民國境內第三次有擔保轉換公司債,113/07/11,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=41903&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4190&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8027,鈦昇科技股份有限公司,鈦昇科技股份有限公司國內第三次無擔保轉換公司債,111/07/13,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=80273&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8027&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8478,東哥企業股份有限公司,東哥企業股份有限公司國內第一次無擔保轉換公司債,113/07/15,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84781&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8478&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4572,駐龍精密機械股份有限公司,駐龍精密機械股份有限公司國內第一次無擔保轉換公司債,113/07/16,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=45721&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4572&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6477,安集科技股份有限公司,安集科技股份有限公司國內第四次無擔保轉換公司債,111/07/21,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=64774&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6477&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2439,美律實業股份有限公司,美律實業股份有限公司國內第五次無擔保轉換公司債,113/07/22,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=24395&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2439&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3016,嘉晶電子股份有限公司,嘉晶電子股份有限公司國內第五次無擔保轉換公司債,113/07/26,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=30165&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3016&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2641,正德海運股份有限公司,正德海運股份有限公司國內第七次無擔保轉換公司債,113/07/26,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=26417&bond_kind=5&bond_subn=%24M00000001&bond_yrn=7&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2641&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6269,台郡科技股份有限公司,台郡科技股份有限公司國內第五次無擔保轉換公司債,113/08/02,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=62695&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6269&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6269,台郡科技股份有限公司,台郡科技股份有限公司國內第六次無擔保轉換公司債,113/08/02,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=62696&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6269&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3605,宏致電子股份有限公司,宏致電子股份有限公司國內第三次無擔保轉換公司債,113/08/06,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=36053&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3605&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4137,麗豐股份有限公司,麗豐股份有限公司中華民國境內第二次無擔保轉換公司債,113/08/12,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=41372&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4137&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1536,和大工業股份有限公司,和大工業股份有限公司國內第四次無擔保轉換公司債,113/08/12,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=15364&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1536&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3518,柏騰科技股份有限公司,柏騰科技股份有限公司國內第一次有擔保轉換公司債,113/08/15,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=35181&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3518&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6830,汎銓科技股份有限公司,汎銓科技股份有限公司國內第一次無擔保轉換公司債,113/08/15,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=68301&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6830&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8091,翔名科技股份有限公司,翔名科技股份有限公司國內第四次無擔保轉換公司債,113/08/15,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=80914&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8091&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8927,北基國際股份有限公司,北基國際股份有限公司國內第七次有擔保轉換公司債,113/08/16,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=89277&bond_kind=5&bond_subn=%24M00000001&bond_yrn=7&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8927&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6432,今展科技股份有限公司,今展科技股份有限公司國內第四次無擔保轉換公司債,113/08/16,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=64324&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6432&monyr_reg=202608&pg=&step=0&tg=
